class,syn
http://purl.obolibrary.org/obo/DOID_1440,spinocerebellar ataxia type 3
http://purl.obolibrary.org/obo/DOID_14413,Bilateral loss of labyrinthine reactivity
http://purl.obolibrary.org/obo/DOID_14413,"Loss of labyrinthine reactivity, bilateral"
http://purl.obolibrary.org/obo/DOID_14415,Calve - Perthes' disease
http://purl.obolibrary.org/obo/DOID_14415,Coxa plana
http://purl.obolibrary.org/obo/DOID_14415,Juvenile osteochond-hip/pelvis
http://purl.obolibrary.org/obo/DOID_14415,Juvenile osteochondrosis of hip and/or pelvis
http://purl.obolibrary.org/obo/DOID_14415,Perthe's disease
http://purl.obolibrary.org/obo/DOID_14415,Perthes disease
http://purl.obolibrary.org/obo/DOID_14415,juvenile osteochondrosis of hip and pelvis
http://purl.obolibrary.org/obo/DOID_14415,osteochondrosis of Legg-Calve-Perthes
http://purl.obolibrary.org/obo/DOID_14415,pseudocoxalgia
http://purl.obolibrary.org/obo/DOID_14415,Legg-Calve-Perthes symptom
http://purl.obolibrary.org/obo/DOID_14418,Dracontiasis
http://purl.obolibrary.org/obo/DOID_14418,Infection by Dracunculus medinensis
http://purl.obolibrary.org/obo/DOID_14422,Infection by Dipetalonema
http://purl.obolibrary.org/obo/DOID_14422,Infection by Dipetalonema perstans
http://purl.obolibrary.org/obo/DOID_14422,dipetalonema infectious disease
http://purl.obolibrary.org/obo/DOID_14427,Glucagon secretion abnormality
http://purl.obolibrary.org/obo/DOID_14444,Sclerokeratitis
http://purl.obolibrary.org/obo/DOID_14445,Anatomical narrow angle glaucoma
http://purl.obolibrary.org/obo/DOID_14445,chronic angle-closure glaucoma
http://purl.obolibrary.org/obo/DOID_14445,chronic narrow angle glaucoma
http://purl.obolibrary.org/obo/DOID_14451,familial hyperkalemic periodic paralysis
http://purl.obolibrary.org/obo/DOID_14452,Hypokalemic familial periodic paralysis
http://purl.obolibrary.org/obo/DOID_14452,Periodic paralysis I
http://purl.obolibrary.org/obo/DOID_14452,Westphal disease
http://purl.obolibrary.org/obo/DOID_14452,familial hypokalemic periodic paralysis
http://purl.obolibrary.org/obo/DOID_14452,familial periodic paralysis
http://purl.obolibrary.org/obo/DOID_14452,periodic hypokalemic paralysis
http://purl.obolibrary.org/obo/DOID_14453,Farmers lung
http://purl.obolibrary.org/obo/DOID_14453,farmer lung
http://purl.obolibrary.org/obo/DOID_14459,Angioma of the orbit
http://purl.obolibrary.org/obo/DOID_14463,Cavernous Angioma of orbit
http://purl.obolibrary.org/obo/DOID_483,Cavernoma
http://purl.obolibrary.org/obo/DOID_483,Cavernous haemangioma
http://purl.obolibrary.org/obo/DOID_14482,Gestational herpes
http://purl.obolibrary.org/obo/DOID_14482,herpes gestationis
http://purl.obolibrary.org/obo/DOID_14489,lymphoma of ureter
http://purl.obolibrary.org/obo/DOID_14491,regional Ureteric carcinoma
http://purl.obolibrary.org/obo/DOID_14491,regional malignant ureteral tumor
http://purl.obolibrary.org/obo/DOID_4939,ureteral carcinoma
http://purl.obolibrary.org/obo/DOID_14495,Dumping (jejunal) syndrome
http://purl.obolibrary.org/obo/DOID_14495,Jejunal syndrome
http://purl.obolibrary.org/obo/DOID_8439,Postgastric surgery syndrome
http://purl.obolibrary.org/obo/DOID_14497,Acid esterase deficiency
http://purl.obolibrary.org/obo/DOID_14497,Acid lipase deficiency
http://purl.obolibrary.org/obo/DOID_14497,Wolman xanthomatosis
http://purl.obolibrary.org/obo/DOID_14497,Wolman's disease
http://purl.obolibrary.org/obo/DOID_14497,Wolman's or triglyceride storage type III disease
http://purl.obolibrary.org/obo/DOID_14497,"Xanthomatosis, familial"
http://purl.obolibrary.org/obo/DOID_14497,acute infantile lysosomal acid lipase deficiency
http://purl.obolibrary.org/obo/DOID_14497,complete LAL deficiency
http://purl.obolibrary.org/obo/DOID_14497,complete LIPA deficiency
http://purl.obolibrary.org/obo/DOID_14497,complete cholesterol ester hydrolase deficiency
http://purl.obolibrary.org/obo/DOID_14497,complete lysosomal acid lipase deficiency
http://purl.obolibrary.org/obo/DOID_14498,Lipid proteinosis
http://purl.obolibrary.org/obo/DOID_14498,URBACH-WIETHE DISEASE
http://purl.obolibrary.org/obo/DOID_14499,Alpha-galactosidase A deficiency
http://purl.obolibrary.org/obo/DOID_14499,Angiokeratoma Corporis Diffusum
http://purl.obolibrary.org/obo/DOID_14499,"Fabry Disease, Cardiac Variant"
http://purl.obolibrary.org/obo/DOID_14499,Fabry's disease
http://purl.obolibrary.org/obo/DOID_14499,alpha galactosidase deficiency
http://purl.obolibrary.org/obo/DOID_14499,deficiency of melibiase
http://purl.obolibrary.org/obo/DOID_14500,A-fucosidase deficiency
http://purl.obolibrary.org/obo/DOID_14500,alpha fucosidase deficiency
http://purl.obolibrary.org/obo/DOID_14501,FALDH deficiency
http://purl.obolibrary.org/obo/DOID_14501,SLS
http://purl.obolibrary.org/obo/DOID_14501,Sjogren Larsson syndrome
http://purl.obolibrary.org/obo/DOID_14501,Sjogren-Larsson's syndrome
http://purl.obolibrary.org/obo/DOID_14501,fatty acid alcohol oxidoreductase deficiency
http://purl.obolibrary.org/obo/DOID_14502,CESD
http://purl.obolibrary.org/obo/DOID_14502,partial LAL deficiency
http://purl.obolibrary.org/obo/DOID_14502,partial LIPA deficiency
http://purl.obolibrary.org/obo/DOID_14502,partial cholesterol ester hydrolase deficiency
http://purl.obolibrary.org/obo/DOID_14502,partial lysosomal acid lipase deficiency
http://purl.obolibrary.org/obo/DOID_14507,peripheral degenerations of cornea
http://purl.obolibrary.org/obo/DOID_14512,candidiasis of skin
http://purl.obolibrary.org/obo/DOID_14512,candidiasis of skin and nails
http://purl.obolibrary.org/obo/DOID_14515,11p partial monosomy syndrome
http://purl.obolibrary.org/obo/DOID_14515,Wilms tumor-Aniridia-Genitourinary Anomalies-Mental Retardation syndrome
http://purl.obolibrary.org/obo/DOID_14515,chromosome 11p13 deletion syndrome
http://purl.obolibrary.org/obo/DOID_14522,Retinal partial arterial occlusion
http://purl.obolibrary.org/obo/DOID_14522,partial retinal arterial occlusion
http://purl.obolibrary.org/obo/DOID_14523,"Argyll Robertson phenomenon or pupil, nonsyphilitic"
http://purl.obolibrary.org/obo/DOID_14523,"Argyll Robertson pupil, atypical"
http://purl.obolibrary.org/obo/DOID_14523,Atypical Argyll-Robertson pupil
http://purl.obolibrary.org/obo/DOID_14524,Senile brain degen.
http://purl.obolibrary.org/obo/DOID_14525,Reye's syndrome
http://purl.obolibrary.org/obo/DOID_1453,Atrophy of tongue papillae
http://purl.obolibrary.org/obo/DOID_1453,"Glossitis, Hunter's"
http://purl.obolibrary.org/obo/DOID_1453,Hunter's glossitis
http://purl.obolibrary.org/obo/DOID_1453,smooth atrophic tongue
http://purl.obolibrary.org/obo/DOID_14534,MPNST of Heart
http://purl.obolibrary.org/obo/DOID_5940,malignant neoplasm of the peripheral nerve Sheath
http://purl.obolibrary.org/obo/DOID_14535,malignant cardiac germ cell tumour
http://purl.obolibrary.org/obo/DOID_14535,malignant germ cell tumor of the Heart
http://purl.obolibrary.org/obo/DOID_14535,malignant germ cell tumour of the Heart
http://purl.obolibrary.org/obo/DOID_14544,adenocarcinoma of the rete testis
http://purl.obolibrary.org/obo/DOID_14544,adenocarcinoma of rete testis
http://purl.obolibrary.org/obo/DOID_14546,malignant tumor of Sphenoidal sinus
http://purl.obolibrary.org/obo/DOID_14546,malignant tumor of sphenoid sinus
http://purl.obolibrary.org/obo/DOID_14547,Epidermoid carcinoma of the Sphenoidal sinus
http://purl.obolibrary.org/obo/DOID_14548,Borderline glaucoma steroid responder
http://purl.obolibrary.org/obo/DOID_14548,Steroid responders borderline glaucoma
http://purl.obolibrary.org/obo/DOID_1455,Glossitis areata exfoliativa
http://purl.obolibrary.org/obo/DOID_1455,Pityriasis linguae
http://purl.obolibrary.org/obo/DOID_1455,benign migratory glossitis
http://purl.obolibrary.org/obo/DOID_14557,Idiopathic pulmonary arterial hypertension
http://purl.obolibrary.org/obo/DOID_1458,Post-surgical hypothyroidism
http://purl.obolibrary.org/obo/DOID_1458,Postoperative hypothyroidism
http://purl.obolibrary.org/obo/DOID_1467,acute serous labyrinthitis
http://purl.obolibrary.org/obo/DOID_14670,Bixler Christian Gorlin syndrome
http://purl.obolibrary.org/obo/DOID_14670,Bixler syndrome
http://purl.obolibrary.org/obo/DOID_14670,Bixler-Christian-Gorlin syndrome
http://purl.obolibrary.org/obo/DOID_14670,HMC syndrome
http://purl.obolibrary.org/obo/DOID_14670,Hypertelorism-Microtia-Clefting Syndrome
http://purl.obolibrary.org/obo/DOID_14670,Hypertelorism-microtia-facial clefting syndrome
http://purl.obolibrary.org/obo/DOID_14671,GIDID
http://purl.obolibrary.org/obo/DOID_14671,Multiple gastrointestinal atresias
http://purl.obolibrary.org/obo/DOID_14671,familial intestinal polyatresia syndrome
http://purl.obolibrary.org/obo/DOID_14671,gastrointestinal defects and immunodeficiency syndrome
http://purl.obolibrary.org/obo/DOID_3930,inner ear infection
http://purl.obolibrary.org/obo/DOID_14683,binder type maxillonasal dysplasia
http://purl.obolibrary.org/obo/DOID_14692,Rutledge lethal multiple congenital anomaly syndrome
http://purl.obolibrary.org/obo/DOID_14692,Smith-Opitz-Inborn syndrome
http://purl.obolibrary.org/obo/DOID_14693,Clouston's hidrotic ectodermal dysplasia
http://purl.obolibrary.org/obo/DOID_14693,Clouston's syndrome
http://purl.obolibrary.org/obo/DOID_14693,Hidrotic ectodermal dysplasia syndrome
http://purl.obolibrary.org/obo/DOID_14693,"ectodermal dysplasia 2, Clouston type"
http://purl.obolibrary.org/obo/DOID_14693,hidrotic ectodermal dysplasia
http://purl.obolibrary.org/obo/DOID_14694,JBS
http://purl.obolibrary.org/obo/DOID_14695,Galactosemia II
http://purl.obolibrary.org/obo/DOID_14699,Radial aplasia-thrombocytopenia syndrome
http://purl.obolibrary.org/obo/DOID_14699,Thrombocytopenia with absent radii (TAR) syndrome
http://purl.obolibrary.org/obo/DOID_14699,chromosome 1q21.1 deletion syndrome
http://purl.obolibrary.org/obo/DOID_1470,clinical depression
http://purl.obolibrary.org/obo/DOID_1470,major depression
http://purl.obolibrary.org/obo/DOID_1470,recurrent major depression
http://purl.obolibrary.org/obo/DOID_1470,single major depressive episode
http://purl.obolibrary.org/obo/DOID_1470,unipolar depression
http://purl.obolibrary.org/obo/DOID_14701,"GLYCINEMIA, KETOTIC"
http://purl.obolibrary.org/obo/DOID_14701,KETOTIC HYPERGLYCINEMIA
http://purl.obolibrary.org/obo/DOID_14701,ketotic II glycinemia
http://purl.obolibrary.org/obo/DOID_14701,ketotic glycinemia
http://purl.obolibrary.org/obo/DOID_14701,propionic aciduria
http://purl.obolibrary.org/obo/DOID_14701,propionyl-CoA carboxylase deficiency
http://purl.obolibrary.org/obo/DOID_14705,acrocephalosyndactylia type V
http://purl.obolibrary.org/obo/DOID_14711,Keller syndrome
http://purl.obolibrary.org/obo/DOID_14711,Opitz-Kaveggia syndrome
http://purl.obolibrary.org/obo/DOID_14720,"Ehlers-Danlos syndrome, type 1"
http://purl.obolibrary.org/obo/DOID_14720,type I Ehlers-Danlos syndrome
http://purl.obolibrary.org/obo/DOID_14723,2-methyl-3-hydroxybutyricacidemia
http://purl.obolibrary.org/obo/DOID_14723,3-ketothiolase deficiency
http://purl.obolibrary.org/obo/DOID_14723,3-oxothiolase deficiency
http://purl.obolibrary.org/obo/DOID_14723,Mitochondrial acetoacetyl-CoA Thiolase deficiency
http://purl.obolibrary.org/obo/DOID_14723,alpha-methylacetoaceticaciduria
http://purl.obolibrary.org/obo/DOID_14723,peroxisomal thiolase deficiency
http://purl.obolibrary.org/obo/DOID_14731,WEAVER-LIKE SYNDROME
http://purl.obolibrary.org/obo/DOID_14731,Weaver-Williams syndrome
http://purl.obolibrary.org/obo/DOID_14737,CFND
http://purl.obolibrary.org/obo/DOID_14737,CFNS
http://purl.obolibrary.org/obo/DOID_14737,craniofrontonasal dysostosis
http://purl.obolibrary.org/obo/DOID_14737,craniofrontonasal dysplasia
http://purl.obolibrary.org/obo/DOID_1474,juvenile periodontitis
http://purl.obolibrary.org/obo/DOID_14743,trichorhinophalangeal syndrome type 1
http://purl.obolibrary.org/obo/DOID_14743,type I trichorhinophalangeal syndrome
http://purl.obolibrary.org/obo/DOID_14743,Trichorhinophalangeal dysplasia type I
http://purl.obolibrary.org/obo/DOID_14744,X-linked Russell-Silver syndrome
http://purl.obolibrary.org/obo/DOID_1475,Congenital lymphangioma
http://purl.obolibrary.org/obo/DOID_1475,benign lymphangioma
http://purl.obolibrary.org/obo/DOID_14753,Isovaleryl-CoA dehydrogenase deficiency
http://purl.obolibrary.org/obo/DOID_14753,isovaleric acid CoA dehydrogenase deficiency
http://purl.obolibrary.org/obo/DOID_14753,isovaleric aciduria
http://purl.obolibrary.org/obo/DOID_14755,Argininosuccinate lyase deficiency
http://purl.obolibrary.org/obo/DOID_14755,argininosuccinic acidemia
http://purl.obolibrary.org/obo/DOID_14755,arginosuccinase deficiency
http://purl.obolibrary.org/obo/DOID_14755,deficiency of argininosuccinate lyase
http://purl.obolibrary.org/obo/DOID_14756,autosomal dominant type IV Ehlers-Danlos syndrome
http://purl.obolibrary.org/obo/DOID_14757,"Ehlers-Danlos syndrome, type 3"
http://purl.obolibrary.org/obo/DOID_14757,type III Ehlers-Danlos syndrome
http://purl.obolibrary.org/obo/DOID_14759,"Ehlers-Danlos syndrome, recessive type 4"
http://purl.obolibrary.org/obo/DOID_14761,polysyndactyly with peculiars skull shape
http://purl.obolibrary.org/obo/DOID_14762,Multiple synostosis syndrome
http://purl.obolibrary.org/obo/DOID_14762,"SYNOSTOSES, TARSAL, CARPAL AND DIGITAL"
http://purl.obolibrary.org/obo/DOID_14764,dominant larsen syndrome
http://purl.obolibrary.org/obo/DOID_14768,acrocephalosyndactyly type III
http://purl.obolibrary.org/obo/DOID_14773,CHH
http://purl.obolibrary.org/obo/DOID_14773,McKusick type metaphyseal chondrodysplasia
http://purl.obolibrary.org/obo/DOID_14773,"Metaphyseal chondrodysplasia, McKusick type"
http://purl.obolibrary.org/obo/DOID_14775,type VIB Ehlers-Danlos syndrome
http://purl.obolibrary.org/obo/DOID_14777,familial neonatal seizures
http://purl.obolibrary.org/obo/DOID_14778,"Blepharophimosis, ptosis, epicanthus inversus syndrome"
http://purl.obolibrary.org/obo/DOID_14784,Dejerine-Thomas syndrome
http://purl.obolibrary.org/obo/DOID_14784,Thomas' syndrome
http://purl.obolibrary.org/obo/DOID_14784,WADIA-SWAMI SYNDROME
http://purl.obolibrary.org/obo/DOID_14789,Late Spondyloepiphyseal Dysplasia
http://purl.obolibrary.org/obo/DOID_14796,Dubowitz's syndrome
http://purl.obolibrary.org/obo/DOID_14798,Blount disease
http://purl.obolibrary.org/obo/DOID_14798,familial infantile type osteochondrosis deformans tibiae
http://purl.obolibrary.org/obo/DOID_3388,disease of supporting structures of teeth
http://purl.obolibrary.org/obo/DOID_3388,periodontium disorder
http://purl.obolibrary.org/obo/DOID_1485,CF
http://purl.obolibrary.org/obo/DOID_1485,mucoviscidosis
http://purl.obolibrary.org/obo/DOID_1495,Echinococcus granulosus infection
http://purl.obolibrary.org/obo/DOID_1495,Echinococcus granulosus infection of lung
http://purl.obolibrary.org/obo/DOID_1495,Echinococcus granulosus infection of thyroid
http://purl.obolibrary.org/obo/DOID_1495,Liver echinococcus granulosus
http://purl.obolibrary.org/obo/DOID_1495,Thyroid echinococcus granulosus
http://purl.obolibrary.org/obo/DOID_1495,echinococcus granulosus
http://purl.obolibrary.org/obo/DOID_1495,echinococcus granulosus infectious disease
http://purl.obolibrary.org/obo/DOID_1495,echinococcus granulosus infectious disease of liver
http://purl.obolibrary.org/obo/DOID_1495,echinococcus granulosus infectious disease of thyroid
http://purl.obolibrary.org/obo/DOID_1495,lung echinococcus granulosus
http://purl.obolibrary.org/obo/DOID_1495,unilocular echinococcosis
http://purl.obolibrary.org/obo/DOID_1495,unilocular hydatid disease
http://purl.obolibrary.org/obo/DOID_1498,Cholera - Vibrio cholerae
http://purl.obolibrary.org/obo/DOID_1498,Cholera due to Vibrio cholerae
http://purl.obolibrary.org/obo/DOID_1498,Vibrio cholerae
http://purl.obolibrary.org/obo/DOID_1509,anxious personality disorder
http://purl.obolibrary.org/obo/DOID_1512,"Gonococcal cervicitis, chronic"
http://purl.obolibrary.org/obo/DOID_1512,chronic gonococcal cervicitis
http://purl.obolibrary.org/obo/DOID_1518,disorder of cecum
http://purl.obolibrary.org/obo/DOID_1519,Caecum carcinoma
http://purl.obolibrary.org/obo/DOID_1519,Cecal cancer
http://purl.obolibrary.org/obo/DOID_1519,carcinoma of cecum
http://purl.obolibrary.org/obo/DOID_1521,malignant neoplasm of caecum
http://purl.obolibrary.org/obo/DOID_1521,malignant tumor of the cecum
http://purl.obolibrary.org/obo/DOID_1522,Cecal Lymphoma
http://purl.obolibrary.org/obo/DOID_1523,Colonic Lymphoma
http://purl.obolibrary.org/obo/DOID_1525,Relapsing febrile nodular nonsuppurative panniculitis
http://purl.obolibrary.org/obo/DOID_1525,Weber - Christian disease
http://purl.obolibrary.org/obo/DOID_1525,Weber-Christian disease
http://purl.obolibrary.org/obo/DOID_1525,nodular non-suppurative febrile panniculitis
http://purl.obolibrary.org/obo/DOID_154,malignant mixed cancer
http://purl.obolibrary.org/obo/DOID_154,malignant mixed neoplasm
http://purl.obolibrary.org/obo/DOID_154,mixed tumor
http://purl.obolibrary.org/obo/DOID_154,"mixed tumor, malignant"
http://purl.obolibrary.org/obo/DOID_154,malignant mixed tumor
http://purl.obolibrary.org/obo/DOID_154,mixed neoplasm
http://purl.obolibrary.org/obo/DOID_1540,Parathyroid gland neoplasm
http://purl.obolibrary.org/obo/DOID_1540,carcinoma of Parathyroid gland
http://purl.obolibrary.org/obo/DOID_1540,malignant neoplasm of parathyroid gland
http://purl.obolibrary.org/obo/DOID_1540,malignant neoplasm of the Parathyroid
http://purl.obolibrary.org/obo/DOID_1540,malignant tumor of parathyroid gland
http://purl.obolibrary.org/obo/DOID_1540,neoplasm of parathyroid gland
http://purl.obolibrary.org/obo/DOID_1540,parathyroid gland cancer
http://purl.obolibrary.org/obo/DOID_1540,parathyroid neoplasm
http://purl.obolibrary.org/obo/DOID_1540,parathyroid gland adenocarcinoma
http://purl.obolibrary.org/obo/DOID_170,Endocrine tumor
http://purl.obolibrary.org/obo/DOID_170,endocrine neoplasm
http://purl.obolibrary.org/obo/DOID_170,malignant Endocrine tumor
http://purl.obolibrary.org/obo/DOID_170,malignant neoplasm of endocrine gland
http://purl.obolibrary.org/obo/DOID_170,malignant tumour of endocrine gland
http://purl.obolibrary.org/obo/DOID_170,neoplasm of endocrine gland
http://purl.obolibrary.org/obo/DOID_170,neoplasm of endocrine system
http://purl.obolibrary.org/obo/DOID_1542,carcinoma of the neck
http://purl.obolibrary.org/obo/DOID_1542,carcinoma of neck
http://purl.obolibrary.org/obo/DOID_1556,Arthus phenomenon
http://purl.obolibrary.org/obo/DOID_1556,Arthus type urticaria
http://purl.obolibrary.org/obo/DOID_1557,immune complex disease
http://purl.obolibrary.org/obo/DOID_1562,Chromomycosis
http://purl.obolibrary.org/obo/DOID_1562,Mossy foot disease
http://purl.obolibrary.org/obo/DOID_1572,Low pressure hydrocephalus
http://purl.obolibrary.org/obo/DOID_1574,Ethanol abuse
http://purl.obolibrary.org/obo/DOID_1574,alcohol abuse
http://purl.obolibrary.org/obo/DOID_1577,Limited cutaneous systemic sclerosis
http://purl.obolibrary.org/obo/DOID_1577,"systemic sclerosis, limited"
http://purl.obolibrary.org/obo/DOID_418,Scleroderma
http://purl.obolibrary.org/obo/DOID_418,Scleroderma syndrome
http://purl.obolibrary.org/obo/DOID_418,progressive systemic sclerosis
http://purl.obolibrary.org/obo/DOID_418,systemic sclerosis
http://purl.obolibrary.org/obo/DOID_1578,lung disease with systemic sclerosis
http://purl.obolibrary.org/obo/DOID_1578,lung involvement in systemic sclerosis
http://purl.obolibrary.org/obo/DOID_1580,diffuse systemic sclerosis
http://purl.obolibrary.org/obo/DOID_1580,"systemic sclerosis, diffuse"
http://purl.obolibrary.org/obo/DOID_1584,acute chest syndrome in sickle cell disease
http://purl.obolibrary.org/obo/DOID_1586,ACUTE RHEUMATIC FEVER
http://purl.obolibrary.org/obo/DOID_1586,RhF - Rheumatic fever
http://purl.obolibrary.org/obo/DOID_1587,Auto-immune thrombocytopenia
http://purl.obolibrary.org/obo/DOID_1587,Immune thrombocytopenia
http://purl.obolibrary.org/obo/DOID_1587,Thrombocytopenia Due to Immune Destruction
http://purl.obolibrary.org/obo/DOID_1595,endogenous depression
http://purl.obolibrary.org/obo/DOID_1595,major depressive disorder with melancholic features
http://purl.obolibrary.org/obo/DOID_1595,melancholia
http://purl.obolibrary.org/obo/DOID_1614,malignant neoplasm of male breast
http://purl.obolibrary.org/obo/DOID_1614,neoplasm of male breast
http://purl.obolibrary.org/obo/DOID_1618,Complex Fibroadenoma of breast
http://purl.obolibrary.org/obo/DOID_1618,Fibroadenoma of breast
http://purl.obolibrary.org/obo/DOID_1618,Juvenile fibroadenoma
http://purl.obolibrary.org/obo/DOID_1618,cellular Fibroadenoma
http://purl.obolibrary.org/obo/DOID_1618,fibroadenoma
http://purl.obolibrary.org/obo/DOID_1618,juvenile fibroadenoma of breast
http://purl.obolibrary.org/obo/DOID_1625,Ademoma - breast
http://purl.obolibrary.org/obo/DOID_1626,duct papilloma of breast
http://purl.obolibrary.org/obo/DOID_1626,papilloma of the breast
http://purl.obolibrary.org/obo/DOID_1627,ductal papilloma
http://purl.obolibrary.org/obo/DOID_1631,Cystosarcoma phyllodes
http://purl.obolibrary.org/obo/DOID_1631,Phyllodes neoplasm
http://purl.obolibrary.org/obo/DOID_1631,benign Phyllodes neoplasm
http://purl.obolibrary.org/obo/DOID_1631,benign Phyllodes neoplasm of the breast
http://purl.obolibrary.org/obo/DOID_1631,benign cystosarcoma phyllodes
http://purl.obolibrary.org/obo/DOID_1638,intracranial tuberculoma
http://purl.obolibrary.org/obo/DOID_1638,tuberculoma of brain
http://purl.obolibrary.org/obo/DOID_1638,tuberculosis of meninges and central nervous system
http://purl.obolibrary.org/obo/DOID_1638,tuberculous abscess of brain
http://purl.obolibrary.org/obo/DOID_1639,osteoarticular tuberculosis
http://purl.obolibrary.org/obo/DOID_1641,benign Adenomyoepithelioma of the breast
http://purl.obolibrary.org/obo/DOID_1642,breast Adenomyoepithelioma with malignant Change
http://purl.obolibrary.org/obo/DOID_1642,malignant adenomyoepithelioma of breast
http://purl.obolibrary.org/obo/DOID_1642,adenomyoepithelioma of the breast
http://purl.obolibrary.org/obo/DOID_1647,malignant neoplasm of upper-inner quadrant of female breast
http://purl.obolibrary.org/obo/DOID_1649,malignant neoplasm of lower-inner quadrant of female breast
http://purl.obolibrary.org/obo/DOID_1650,malignant neoplasm of axillary tail of female breast
http://purl.obolibrary.org/obo/DOID_1659,"Brain neoplasm, Supratentorial"
http://purl.obolibrary.org/obo/DOID_1659,malignant Supratentorial tumor
http://purl.obolibrary.org/obo/DOID_166,Infantile Melanotic neuroectodermal neoplasm
http://purl.obolibrary.org/obo/DOID_166,Melanotic neuroectodermal tumor of infancy
http://purl.obolibrary.org/obo/DOID_166,Melanotic neuroectodermal tumour of infancy
http://purl.obolibrary.org/obo/DOID_166,Pigmented neuroectodermal tumour of infancy
http://purl.obolibrary.org/obo/DOID_166,melanotic neuroectodermal tumour
http://purl.obolibrary.org/obo/DOID_1660,Pineal Region germ cell tumor
http://purl.obolibrary.org/obo/DOID_1660,malignant Pineal Parenchymal germ cell tumor
http://purl.obolibrary.org/obo/DOID_1660,pineal germ cell tumor
http://purl.obolibrary.org/obo/DOID_1664,Pineal PNET
http://purl.obolibrary.org/obo/DOID_1670,Arthropathy in Behcet's syndrome involving ankle and foot
http://purl.obolibrary.org/obo/DOID_1670,Arthropathy in Behcet's syndrome involving forearm
http://purl.obolibrary.org/obo/DOID_1670,Arthropathy in Behcet's syndrome involving hand
http://purl.obolibrary.org/obo/DOID_1670,Arthropathy in Behcet's syndrome involving lower leg
http://purl.obolibrary.org/obo/DOID_1670,Arthropathy in Behcet's syndrome involving multiple sites
http://purl.obolibrary.org/obo/DOID_1670,Arthropathy in Behcet's syndrome involving pelvic region and thigh
http://purl.obolibrary.org/obo/DOID_1670,Arthropathy in Behcet's syndrome involving shoulder region
http://purl.obolibrary.org/obo/DOID_1670,Arthropathy in Behcet's syndrome involving upper arm
http://purl.obolibrary.org/obo/DOID_1670,Behcet syndrome arthropathy
http://purl.obolibrary.org/obo/DOID_1687,secondary angle-closure glaucoma with rubeosis
http://purl.obolibrary.org/obo/DOID_1700,X-linked ichthyosis with steryl-sulphatase deficiency
http://purl.obolibrary.org/obo/DOID_1700,X-linked placental steryl-sulphatase deficiency
http://purl.obolibrary.org/obo/DOID_1700,X-linked recessive ichthyosis
http://purl.obolibrary.org/obo/DOID_1702,Dominant congenital ichthyosiform erythroderma
http://purl.obolibrary.org/obo/DOID_1703,Richter syndrome
http://purl.obolibrary.org/obo/DOID_171,primitive Neuroectodermal neoplasm
http://purl.obolibrary.org/obo/DOID_1712,Aortic stenosis
http://purl.obolibrary.org/obo/DOID_1712,Rheumatic aortic stenosis
http://purl.obolibrary.org/obo/DOID_1712,rheumatic aortic valve stenosis
http://purl.obolibrary.org/obo/DOID_172,Pale (Clear cell) acanthoma
http://purl.obolibrary.org/obo/DOID_1724,Curling Ulcer
http://purl.obolibrary.org/obo/DOID_1724,Curling's ulcers
http://purl.obolibrary.org/obo/DOID_1724,Stress Ulcer
http://purl.obolibrary.org/obo/DOID_1725,cancer of peritoneum
http://purl.obolibrary.org/obo/DOID_1725,peritoneal neoplasm
http://purl.obolibrary.org/obo/DOID_1726,Partial Retinal Vein Occlusion
http://purl.obolibrary.org/obo/DOID_1726,Partial occlusion of retinal vein
http://purl.obolibrary.org/obo/DOID_1727,"Occlusion, of retinal vein"
http://purl.obolibrary.org/obo/DOID_173,Eccrine tumor
http://purl.obolibrary.org/obo/DOID_173,eccrine skin neoplasm
http://purl.obolibrary.org/obo/DOID_2664,Sweat gland tumor
http://purl.obolibrary.org/obo/DOID_2664,neoplasm of sweat gland
http://purl.obolibrary.org/obo/DOID_2664,tumor of the Sweat gland
http://purl.obolibrary.org/obo/DOID_1733,Cryptosporidial gastroenteritis
http://purl.obolibrary.org/obo/DOID_1733,Infection by Cryptosporidium
http://purl.obolibrary.org/obo/DOID_1733,intestinal cryptosporidiosis
http://purl.obolibrary.org/obo/DOID_1738,"leiomyoma, small Bowel"
http://purl.obolibrary.org/obo/DOID_3168,Epidermoid cell tumor
http://purl.obolibrary.org/obo/DOID_3168,squamous cell tumor
http://purl.obolibrary.org/obo/DOID_1742,Drug-induced psychosis
http://purl.obolibrary.org/obo/DOID_1742,Drug-induced psychotic disorder
http://purl.obolibrary.org/obo/DOID_1748,Conjunctival Epidermoid carcinoma
http://purl.obolibrary.org/obo/DOID_1748,invasive squamous cell carcinoma of the conjunctiva
http://purl.obolibrary.org/obo/DOID_1748,ocular surface squamous neoplasia
http://purl.obolibrary.org/obo/DOID_1748,squamous cell carcinoma of conjunctiva
http://purl.obolibrary.org/obo/DOID_5467,Conjunctival tumor
http://purl.obolibrary.org/obo/DOID_5467,malignant Conjunctival tumor
http://purl.obolibrary.org/obo/DOID_5467,malignant neoplasm of conjunctiva
http://purl.obolibrary.org/obo/DOID_5467,malignant tumor of conjunctiva
http://purl.obolibrary.org/obo/DOID_5467,neoplasm of conjunctiva
http://purl.obolibrary.org/obo/DOID_1751,Conjunctival melanoma
http://purl.obolibrary.org/obo/DOID_1751,malignant melanoma of conjunctiva
http://purl.obolibrary.org/obo/DOID_1752,eye melanoma
