source_id,predicate_id,source_text,source_lang,target_lang,target_text,tsg_set
DOID:0090016,IAO:0000115,"A chromosomal deletion syndrome characterized by severe macrocytic anemia erythroid hypoplasia in the bone marrow, hypolobated micromegakaryocytes and that has_material_basis_in somatic deletion of 1 allele of the RPS14, MIR145, MIR146A and/or DDX41 genes on chromosome 5q.",en,es,"Síndrome de deleción cromosómica caracterizado por anemia macrocítica grave,  hipoplasia eritroide en la médula ósea,  micromegacariocitos hipolobulados y que presenta deleción somática de 1 alelo de los genes RPS14,  MIR145,  MIR146A y/o DDX41 en el cromosoma 5q.",1
DOID:0090017,IAO:0000115,An syndrome characterized by early childhood onset of progressive muscular dystrophy and blistering skin changes and that has_material_basis_in homozygous or compound heterozygous mutation in the PLEC gene on chromosome 8q24.,en,es,Síndrome caracterizado por la aparición en la primera infancia de distrofia muscular progresiva y cambios cutáneos ampollosos y que presenta una mutación homocigota o heterocigota compuesta en el gen PLEC del cromosoma 8q24.,1
DOID:0090018,IAO:0000115,"A primary immunodeficiency disease characterized by recurrent fever, abdominal pain, localized tender skin lesions, arthralgia and myalgia associated with skin, joint, ocular and serosal inflammation that has_material_basis_in heterozygous mutation in the TNFRSF1A gene on chromosome 12p13.",en,es,"Enfermedad de inmunodeficiencia primaria caracterizada por fiebre recurrente,  dolor abdominal,  lesiones cutáneas sensibles localizadas,  artralgia y mialgia asociadas a inflamación cutánea,  articular,  ocular y serosa que presenta una mutación heterocigota en el gen TNFRSF1A del cromosoma 12p13.",1
DOID:0090019,IAO:0000115,"An intestinal disease that is characterized by autosomal recessive inheritance of unrestricted intestinal absorption of both cholesterol and plant-derived cholesterol-like molecules resulting in xanthomas, arthralgia, premature atherosclerosis, and hemolytic anemia with stomatocytosis and macrothrombocytopenia that has_material_basis_in homozygous or compound heterozygous mutation in the ABCG8 gene or in the ABCG5 gene, both of which are located on chromosome 2p21.",en,es,"Enfermedad intestinal que se caracteriza por la herencia autosómica recesiva de una absorción intestinal sin restricciones tanto de colesterol como de moléculas similares al colesterol derivadas de plantas que provoca xantomas, artralgia, aterosclerosis prematura, y anemia hemolítica con estomatocitosis y macrotrombocitopenia que presenta una mutación homocigota o heterocigota compuesta en el gen ABCG8 o en el gen ABCG5, ambos localizados en el cromosoma 2p21.",1
DOID:0090020,IAO:0000115,"A bone development disease characterized by malformation of the central rays of the autopod and presenting with syndactyly, median clefts of the hands and feet, and aplasia and/or hypoplasia of the phalanges, metacarpals, and metatarsals. Some patients also have mental retardation, ectodermal and craniofacial findings, and orofacial clefting.",en,es,"Enfermedad del desarrollo óseo caracterizada por malformación de los radios centrales del autopodio y que se presenta con sindactilia,  hendiduras medianas de manos y pies,  y aplasia y/o hipoplasia de falanges,  metacarpos y metatarsos. Algunos pacientes también presentan retraso mental,  hallazgos ectodérmicos y craneofaciales,  y hendiduras orofaciales.",1
DOID:0090021,IAO:0000115,"A split-hand/foot malformation that has_material_basis_in contiguous gene mutations caused by deletion, duplication, or rearrangement of chromosome 7q21.3 involving the DSS1, DLX5, and DLX6 genes and possible regulatory elements in the region.",en,es,"Una malformación mano-pie dividida que presenta herencia autosómica recesiva causada por la deleción,  duplicación o reordenación del cromosoma 7q21.3 que implica a los genes DSS1,  DLX5 y DLX6 y posibles elementos reguladores en la región.",1
DOID:0090022,IAO:0000115,A split-hand/foot malformation that has_material_basis_in deletions in the chromosome region 2q31.,en,es,Una malformación mano-pie dividida que presente deleciones en la región cromosómica 2q31.,1
DOID:0090023,IAO:0000115,A split-hand/foot malformation that has_material_basis_in heterozygous mutation in the TP63 gene on chromosome 3q28.,en,es,Una malformación mano-pie dividida que presenta una mutación heterocigota en el gen TP63 en el cromosoma 3q28.,1
DOID:0090024,IAO:0000115,A split-hand/foot malformation characterized by split-hand/foot malformation and sensorineural hearing impairment that has_material_basis_in homozygous mutation in the DLX5 gene on chromosome 7q21.,en,es,Una malformación mano-pie dividida caracterizada por malformación mano-pie dividida e hipoacusia neurosensorial que presenta una mutación homocigota en el gen DLX5 en el cromosoma 7q21.,1
DOID:0090025,IAO:0000115,A split-hand/foot malformation that has_material_basis_in a contiguous gene duplication syndrome on chromosome 10q24.,en,es,Una malformación mano-pie dividida que presenta un síndrome de duplicación génica contigua en el cromosoma 10q24.,1
DOID:0090026,IAO:0000115,A split-hand/foot malformation that has_material_basis_in homozygous mutation in the WNT10B gene on chromosome 12q13.,en,es,Una malformación mano-pie dividida que presenta una mutación homocigota en el gen WNT10B en el cromosoma 12q13.,1
DOID:0090027,IAO:0000115,A split-hand/foot malformation that has_material_basis_in variation in the chromosome region Xq26.,en,es,Una malformación mano-pie dividida que presenta herencia autosómica recesiva en la región cromosómica Xq26.,1
DOID:0090028,IAO:0000115,"A vitamin metabolic disorder characterized by progressive spino-cerebellar ataxia, loss of proprioception, areflexia, and marked deficiency in vitamin E that has_material_basis_in homozygous or compound heterozygous mutation in the TTPA gene on chromosome 8q12.",en,es,"Trastorno metabólico vitamínico caracterizado por ataxia espinocerebelosa progresiva,  pérdida de la propiocepción,  arreflexia y deficiencia marcada de vitamina E que presenta una mutación homocigota o heterocigota compuesta en el gen TTPA del cromosoma 8q12.",1
DOID:0090029,IAO:0000115,"An autoimmune disease characterized by neonatal onset of cutaneous symptoms, chronic meningitis, and joint manifestations with recurrent fever and inflammation that has_material_basis_in heterozygous mutation in the NLRP3 gene on chromosome 1q.",en,es,"Enfermedad autoinmune caracterizada por la aparición neonatal de síntomas cutáneos,  meningitis crónica y manifestaciones articulares con fiebre e inflamación recurrentes que presenta una mutación heterocigota en el gen NLRP3 del cromosoma 1q.",1
DOID:0090030,IAO:0000115,"An adrenal gland disease characterized by decreased levels of serum corticosteroid-binding globulin and cortisol, and in some cases hypo- or hypertension, and muscle fatigue that has_material_basis_in heterozygous or homozygous mutation in the SERPINA6 gene on chromosome 14q32.",en,es,"Enfermedad de la glándula suprarrenal caracterizada por niveles disminuidos de globulina fijadora de corticosteroides y cortisol en suero,  y en algunos casos hipo o hipertensión,  y fatiga muscular que presenta una mutación homocigota o heterocigota en el gen SERPINA6 del cromosoma 14q32.",1
DOID:0090031,IAO:0000115,"A peroxisomal disease characterized by, in severe cases, infantile-onset of hypotonia, seizures, and abnormal facial features with most dieing before age 2 years that has_material_basis_in homozygous or compound heterozygous mutation in the HSD17B4 gene on chromosome 5q2.",en,es,"Enfermedad peroxisomal caracterizada,  en casos graves,  por hipotonía de inicio infantil,  convulsiones y rasgos faciales anormales,  muriendo la mayoría antes de los 2 años de edad,  que presenta una mutación homocigota o heterocigota compuesta en el gen HSD17B4 del cromosoma 5q2.",1
DOID:0090032,IAO:0000115,"An osteochondrodysplasia characterized by short-limbed dwarfism, anisospondyly, and neonatal lethality that has_material_basis_in autosomal recessive inheritance of homozygous or compound heterozygous mutation in the gene encoding perlecan (HSPG2) on chromosome 1p36.",en,es,"Osteocondrodisplasia caracterizada por enanismo de extremidades cortas,  anisospondilia y letalidad neonatal que presenta herencia autosómica recesiva homocigota o heterocigota compuesta en el gen que codifica el perlecan (HSPG2) en el cromosoma 1p36.",1
DOID:0090033,IAO:0000115,"A dystonia that is characterized by myoclonic jerks affecting mostly proximal muscles and dystonia, usually torticollis or writer's cramp, that typically responds to alcohol and has onset in the first or second decade of life.",en,es,"Distonía que se caracteriza por sacudidas mioclónicas que afectan sobre todo a los músculos proximales y distonía,  normalmente tortícolis o calambre del escritor,  que suele responder al alcohol y tiene su inicio en la primera o segunda década de la vida.",1
DOID:0090034,IAO:0000115,"A myoclonic dystonia that is characterized by myoclonic jerks affecting mostly proximal muscles, and has_material_basis_in autosomal dominant inheritance of heterozygous mutation in the epsilon-sarcoglycan gene (SGCE) on chromosome 7q21.",en,es,"Distonía mioclónica que se caracteriza por sacudidas mioclónicas que afectan sobre todo a los músculos proximales,  y que presenta herencia autosómica dominante de una mutación heterocigota en el gen épsilon-sarcoglicano (SGCE) en el cromosoma 7q21.",1
DOID:0090035,IAO:0000115,"A myoclonic dystonia that is characterized by jerky movements of the upper limbs, hands, and axial muscles, and has_material_basis_in autosomal dominant inheritance of variation in the chromosome region 18p11.",en,es,"Distonía mioclónica que se caracteriza por movimientos espasmódicos de las extremidades superiores,  las manos y los músculos axiales,  y que presenta herencia autosómica recesiva por variación en la región cromosómica 18p11.",1
DOID:0090036,IAO:0000115,"A myoclonic dystonia characterized by onset of myoclonic jerks affecting the upper limbs, progressing to dystonia with predominant involvement of the craniocervical regions, and has_material_basis_in autosomal dominant inheritance of heterozygous mutation in the KCTD17 gene on chromosome 22q12.",en,es,"Distonía mioclónica caracterizada por la aparición de sacudidas mioclónicas que afectan a las extremidades superiores,  que progresan a distonía con afectación predominante de las regiones craneo-cervicales,  y que presenta herencia autosómica dominante de una mutación heterocigota en el gen KCTD17 del cromosoma 22q12.",1
