class,synonym,clase,sinónimo,class_match
http://purl.obolibrary.org/obo/DOID_0111216,AR-CNM,http://purl.obolibrary.org/obo/DOID_0111216,AR-CNM,TRUE
http://purl.obolibrary.org/obo/DOID_14717,myotubular myopathy,http://purl.obolibrary.org/obo/DOID_14717,miopatía miotubular,TRUE
http://purl.obolibrary.org/obo/DOID_0111217,AD-CNM,http://purl.obolibrary.org/obo/DOID_0111217,AD-CNM,TRUE
http://purl.obolibrary.org/obo/DOID_0111220,CNM2,http://purl.obolibrary.org/obo/DOID_0111220,CNM2,TRUE
http://purl.obolibrary.org/obo/DOID_0111221,CNM6,http://purl.obolibrary.org/obo/DOID_0111221,CNM6,TRUE
http://purl.obolibrary.org/obo/DOID_0111222,CNM5,http://purl.obolibrary.org/obo/DOID_0111222,CNM5,TRUE
http://purl.obolibrary.org/obo/DOID_0111223,CNM1,http://purl.obolibrary.org/obo/DOID_0111223,CNM1,TRUE
http://purl.obolibrary.org/obo/DOID_0111224,CNM4,http://purl.obolibrary.org/obo/DOID_0111224,CNM4,TRUE
http://purl.obolibrary.org/obo/DOID_0111225,CNMX,http://purl.obolibrary.org/obo/DOID_0111225,CNMX,TRUE
http://purl.obolibrary.org/obo/DOID_0111225,MTM1,http://purl.obolibrary.org/obo/DOID_0111225,MTM1,TRUE
http://purl.obolibrary.org/obo/DOID_0111225,X-linked myotubular myopathy,http://purl.obolibrary.org/obo/DOID_0111225,miopatía miotubular ligada al cromosoma X,TRUE
http://purl.obolibrary.org/obo/DOID_0111225,XLCNM,http://purl.obolibrary.org/obo/DOID_0111225,XLCNM,TRUE
http://purl.obolibrary.org/obo/DOID_0111225,XLMTM,http://purl.obolibrary.org/obo/DOID_0111225,XLMTM,TRUE
http://purl.obolibrary.org/obo/DOID_0111225,myotubular myopathy 1,http://purl.obolibrary.org/obo/DOID_0111225,miopatía miotubular 1,TRUE
http://purl.obolibrary.org/obo/DOID_0111226,CFTDX,http://purl.obolibrary.org/obo/DOID_0111226,CFTDX,TRUE
http://purl.obolibrary.org/obo/DOID_0112374,CMD due to dystroglycanopathy,http://purl.obolibrary.org/obo/DOID_0112374,CMD debida a distroglicanopatía,TRUE
http://purl.obolibrary.org/obo/DOID_0112374,MDDG,http://purl.obolibrary.org/obo/DOID_0112374,MDDG,TRUE
http://purl.obolibrary.org/obo/DOID_0112374,congenital muscular dystrophy due to dystroglycanopathy,http://purl.obolibrary.org/obo/DOID_0112374,distrofia muscular congénita debida a una distroglicanopatía,TRUE
http://purl.obolibrary.org/obo/DOID_0111230,MDDGA11,http://purl.obolibrary.org/obo/DOID_0111230,MDDGA11,TRUE
http://purl.obolibrary.org/obo/DOID_0111230,Walker-Warburg syndrome or muscle-eye-brain disease B3GALNT2-related,http://purl.obolibrary.org/obo/DOID_0111230,síndrome de Walker-Warburg o enfermedad músculo-ojo-cerebro relacionada con B3GALNT2,TRUE
http://purl.obolibrary.org/obo/DOID_0111230,congenital muscular dystrophy-dystroglycanopathy with brain and eye anomalies type A11,http://purl.obolibrary.org/obo/DOID_0111230,distrofia-distroglicanopatía muscular congénita con anomalías cerebrales y oculares tipo A11,TRUE
http://purl.obolibrary.org/obo/DOID_0111231,MDDGA8,http://purl.obolibrary.org/obo/DOID_0111231,MDDGA8,TRUE
http://purl.obolibrary.org/obo/DOID_0111231,Walker-Warburg syndrome or muscle-eye-brain disease GTDC2-related,http://purl.obolibrary.org/obo/DOID_0111231,síndrome de Walker-Warburg o enfermedad músculo-ojo-cerebro relacionada con GTDC2,TRUE
http://purl.obolibrary.org/obo/DOID_0111231,congenital muscular dystrophy-dystroglycanopathy with brain and eye anomalies type A8,http://purl.obolibrary.org/obo/DOID_0111231,distrofia muscular congénita-distroglicanopatía con anomalías cerebrales y oculares tipo A8,TRUE
http://purl.obolibrary.org/obo/DOID_0111232,MDDGA9,http://purl.obolibrary.org/obo/DOID_0111232,MDDGA9,TRUE
http://purl.obolibrary.org/obo/DOID_0111232,Walker-Warburg syndrome or muscle-eye-brain disease DAG1-related,http://purl.obolibrary.org/obo/DOID_0111232,síndrome de Walker-Warburg o enfermedad músculo-ojo-cerebro relacionada con DAG1,TRUE
http://purl.obolibrary.org/obo/DOID_0111232,congenital muscular dystrophy-dystroglycanopathy with brain and eye anomalies type A9,http://purl.obolibrary.org/obo/DOID_0111232,distrofia muscular congénita-distroglicanopatía con anomalías cerebrales y oculares tipo A9,TRUE
http://purl.obolibrary.org/obo/DOID_0111233,MDDGA14,http://purl.obolibrary.org/obo/DOID_0111233,MDDGA14,TRUE
http://purl.obolibrary.org/obo/DOID_0111233,Walker-Warburg syndrome or muscle-eye-brain disease GMPPB-related,http://purl.obolibrary.org/obo/DOID_0111233,síndrome de Walker-Warburg o enfermedad músculo-ojo-cerebro relacionada con GMPPB,TRUE
http://purl.obolibrary.org/obo/DOID_0111233,congenital muscular dystrophy-dystroglycanopathy with brain and eye anomalies type A14,http://purl.obolibrary.org/obo/DOID_0111233,distrofia-distroglicanopatía muscular congénita con anomalías cerebrales y oculares tipo A14,TRUE
http://purl.obolibrary.org/obo/DOID_0111234,MDDGA7,http://purl.obolibrary.org/obo/DOID_0111234,MDDGA7,TRUE
http://purl.obolibrary.org/obo/DOID_0111234,Walker-Warburg syndrome or muscle-eye-brain disease ISPD-related,http://purl.obolibrary.org/obo/DOID_0111234,síndrome de Walker-Warburg o enfermedad músculo-ojo-cerebro relacionada con ISPD,TRUE
http://purl.obolibrary.org/obo/DOID_0111234,congenital muscular dystrophy-dystroglycanopathy with brain and eye anomalies type A7,http://purl.obolibrary.org/obo/DOID_0111234,distrofia-distroglicanopatía muscular congénita con anomalías cerebrales y oculares tipo A7,TRUE
http://purl.obolibrary.org/obo/DOID_0111235,MDDGA12,http://purl.obolibrary.org/obo/DOID_0111235,MDDGA12,TRUE
http://purl.obolibrary.org/obo/DOID_0111235,Walker-Warburg syndrome or muscle-eye-brain disease POMK-related,http://purl.obolibrary.org/obo/DOID_0111235,síndrome de Walker-Warburg o enfermedad músculo-ojo-cerebro relacionada con POMK,TRUE
http://purl.obolibrary.org/obo/DOID_0111235,congenital muscular dystrophy-dystroglycanopathy with brain and eye anomalies type A12,http://purl.obolibrary.org/obo/DOID_0111235,distrofia-distroglicanopatía muscular congénita con anomalías cerebrales y oculares tipo A12,TRUE
http://purl.obolibrary.org/obo/DOID_0111236,MDDGA3,http://purl.obolibrary.org/obo/DOID_0111236,MDDGA3,TRUE
http://purl.obolibrary.org/obo/DOID_0111236,"Walker-Warburg syndrome or muscle-eye-brain disease, POMGNT1-related",http://purl.obolibrary.org/obo/DOID_0111236,"Síndrome de Walker-Warburg o enfermedad músculo-ojo-cerebro, relacionada con POMGNT1",TRUE
http://purl.obolibrary.org/obo/DOID_0111236,congenital muscular dystrophy-dystroglycanopathy with brain and eye anomalies type A3,http://purl.obolibrary.org/obo/DOID_0111236,distrofia muscular congénita-distroglicanopatía con anomalías cerebrales y oculares tipo A3,TRUE
http://purl.obolibrary.org/obo/DOID_0111237,MDDGA1,http://purl.obolibrary.org/obo/DOID_0111237,MDDGA1,TRUE
http://purl.obolibrary.org/obo/DOID_0111237,"Walker-Warburg syndrome or muscle-eye-brain disease, POMT1-related",http://purl.obolibrary.org/obo/DOID_0111237,"Síndrome de Walker-Warburg o enfermedad músculo-ojo-cerebro, relacionada con POMT1",TRUE
http://purl.obolibrary.org/obo/DOID_0111237,congenital muscular dystrophy-dystroglycanopathy with brain and eye anomalies type A1,http://purl.obolibrary.org/obo/DOID_0111237,distrofia muscular congénita-distroglicanopatía con anomalías cerebrales y oculares tipo A1,TRUE
http://purl.obolibrary.org/obo/DOID_0111238,MDDGA13,http://purl.obolibrary.org/obo/DOID_0111238,MDDGA13,TRUE
http://purl.obolibrary.org/obo/DOID_0111238,"Walker-Warburg syndrome or muscle-eye-brain disease, B3GNT1-related",http://purl.obolibrary.org/obo/DOID_0111238,"Síndrome de Walker-Warburg o enfermedad músculo-ojo-cerebro, relacionada con B3GNT1",TRUE
http://purl.obolibrary.org/obo/DOID_0111238,"Walker-Warburg syndrome or muscle-eye-brain disease, B4GNT1-related",http://purl.obolibrary.org/obo/DOID_0111238,"Síndrome de Walker-Warburg o enfermedad músculo-ojo-cerebro, relacionada con B4GNT1",TRUE
http://purl.obolibrary.org/obo/DOID_0111238,congenital muscular dystrophy-dystroglycanopathy with brain and eye anomalies type A13,http://purl.obolibrary.org/obo/DOID_0111238,distrofia muscular congénita-distroglicanopatía con anomalías cerebrales y oculares tipo A13,TRUE
http://purl.obolibrary.org/obo/DOID_0111239,MDDGA10,http://purl.obolibrary.org/obo/DOID_0111239,MDDGA10,TRUE
http://purl.obolibrary.org/obo/DOID_0111239,"Walker-Warburg syndrome or muscle-eye-brain disease, TMEM5-related",http://purl.obolibrary.org/obo/DOID_0111239,"Síndrome de Walker-Warburg o enfermedad músculo-ojo-cerebro, relacionada con TMEM5",TRUE
http://purl.obolibrary.org/obo/DOID_0111239,congenital muscular dystrophy-dystroglycanopathy with brain and eye anomalies type A10,http://purl.obolibrary.org/obo/DOID_0111239,distrofia muscular congénita-distroglicanopatía con anomalías cerebrales y oculares tipo A10,TRUE
http://purl.obolibrary.org/obo/DOID_0111240,MDDGA2,http://purl.obolibrary.org/obo/DOID_0111240,MDDGA2,TRUE
http://purl.obolibrary.org/obo/DOID_0111240,"Walker-Warburg syndrome or muscle-eye-brain disease, POMT2-related",http://purl.obolibrary.org/obo/DOID_0111240,"Síndrome de Walker-Warburg o enfermedad músculo-ojo-cerebro, relacionada con POMT2",TRUE
http://purl.obolibrary.org/obo/DOID_0111240,congenital muscular dystrophy-dystroglycanopathy with brain and eye anomalies type A2,http://purl.obolibrary.org/obo/DOID_0111240,distrofia muscular congénita-distroglicanopatía con anomalías cerebrales y oculares tipo A2,TRUE
http://purl.obolibrary.org/obo/DOID_0111241,MDDGA5,http://purl.obolibrary.org/obo/DOID_0111241,MDDGA5,TRUE
http://purl.obolibrary.org/obo/DOID_0111241,"Walker-Warburg syndrome or muscle-eye-brain disease, FKRP-related",http://purl.obolibrary.org/obo/DOID_0111241,"Síndrome de Walker-Warburg o enfermedad músculo-ojo-cerebro, relacionada con FKRP",TRUE
http://purl.obolibrary.org/obo/DOID_0111241,congenital muscular dystrophy-dystroglycanopathy with brain and eye anomalies type A5,http://purl.obolibrary.org/obo/DOID_0111241,distrofia muscular congénita-distroglicanopatía con anomalías cerebrales y oculares tipo A5,TRUE
http://purl.obolibrary.org/obo/DOID_0111242,MDDGA6,http://purl.obolibrary.org/obo/DOID_0111242,MDDGA6,TRUE
http://purl.obolibrary.org/obo/DOID_0111242,"Walker-Warburg syndrome or muscle-eye-brain disease, LARGE-related",http://purl.obolibrary.org/obo/DOID_0111242,"Síndrome de Walker-Warburg o enfermedad músculo-ojo-cerebro, relacionada con LARGE",TRUE
http://purl.obolibrary.org/obo/DOID_0111242,congenital muscular dystrophy-dystroglycanopathy with brain and eye anomalies type A6,http://purl.obolibrary.org/obo/DOID_0111242,distrofia muscular congénita-distroglicanopatía con anomalías cerebrales y oculares tipo A6,TRUE
http://purl.obolibrary.org/obo/DOID_0111244,"PPK-CA, Stevanovic type",http://purl.obolibrary.org/obo/DOID_0111244,"PPK-CA, tipo Stevanovic",TRUE
http://purl.obolibrary.org/obo/DOID_0111244,PPKCA Stevanovic type,http://purl.obolibrary.org/obo/DOID_0111244,PPKCA tipo Stevanovic,TRUE
http://purl.obolibrary.org/obo/DOID_0111244,PPKCA1,http://purl.obolibrary.org/obo/DOID_0111244,PPKCA1,TRUE
http://purl.obolibrary.org/obo/DOID_0111244,autosomal dominant palmoplantar hyperkeratosis and congenital alopecia,http://purl.obolibrary.org/obo/DOID_0111244,hiperqueratosis palmoplantar autosómica dominante y alopecia congénita,TRUE
http://purl.obolibrary.org/obo/DOID_0111244,autosomal dominant palmoplantar keratoderma and congenital alopecia,http://purl.obolibrary.org/obo/DOID_0111244,queratodermia palmoplantar autosómica dominante y alopecia congénita,TRUE
http://purl.obolibrary.org/obo/DOID_0111244,keratoderma-hypotrichosis-leukonychia totalis syndrome,http://purl.obolibrary.org/obo/DOID_0111244,síndrome queratodermia-hipotricosis-leuconiquia total,TRUE
http://purl.obolibrary.org/obo/DOID_0111244,"palmoplantar keratoderma and congenital alopecia, Stevanovic type",http://purl.obolibrary.org/obo/DOID_0111244,"queratodermia palmoplantar y alopecia congénita, tipo Stevanovic",TRUE
http://purl.obolibrary.org/obo/DOID_0111245,CASS,http://purl.obolibrary.org/obo/DOID_0111245,CASS,TRUE
http://purl.obolibrary.org/obo/DOID_0111245,"PPK-CA, Wallis type",http://purl.obolibrary.org/obo/DOID_0111245,"PPK-CA, tipo Wallis",TRUE
http://purl.obolibrary.org/obo/DOID_0111245,PPKCA Wallis type,http://purl.obolibrary.org/obo/DOID_0111245,PPKCA Tipo Wallis,TRUE
http://purl.obolibrary.org/obo/DOID_0111245,PPKCA2,http://purl.obolibrary.org/obo/DOID_0111245,PPKCA2,TRUE
http://purl.obolibrary.org/obo/DOID_0111245,autosomal recessive palmoplantar hyperkeratosis and congenital alopecia,http://purl.obolibrary.org/obo/DOID_0111245,hiperqueratosis palmoplantar autosómica recesiva y alopecia congénita,TRUE
http://purl.obolibrary.org/obo/DOID_0111245,autosomal recessive palmoplantar keratoderma and congenital alopecia,http://purl.obolibrary.org/obo/DOID_0111245,queratodermia palmoplantar autosómica recesiva y alopecia congénita,TRUE
http://purl.obolibrary.org/obo/DOID_0111245,cataract-alopecia-sclerodactyly syndrome,http://purl.obolibrary.org/obo/DOID_0111245,síndrome de cataratas-alopecia-esclerodactilia,TRUE
http://purl.obolibrary.org/obo/DOID_0111245,"palmoplantar keratoderma and congenital alopecia, Wallis type",http://purl.obolibrary.org/obo/DOID_0111245,"queratodermia palmoplantar y alopecia congénita, tipo Wallis",TRUE
http://purl.obolibrary.org/obo/DOID_0111334,LEPD,http://purl.obolibrary.org/obo/DOID_0111334,LEPD,TRUE
http://purl.obolibrary.org/obo/DOID_0111334,leptin deficiency or dysfunction,http://purl.obolibrary.org/obo/DOID_0111334,deficiencia o disfunción de leptina,TRUE
http://purl.obolibrary.org/obo/DOID_0111334,morbid obesity,http://purl.obolibrary.org/obo/DOID_0111334,obesidad mórbida,TRUE
http://purl.obolibrary.org/obo/DOID_0111334,obesity due to congenital leptin deficiency,http://purl.obolibrary.org/obo/DOID_0111334,obesidad por deficiencia congénita de leptina,TRUE
http://purl.obolibrary.org/obo/DOID_0111347,"EBD, Bart type",http://purl.obolibrary.org/obo/DOID_0111347,"EBD, tipo Bart",TRUE
http://purl.obolibrary.org/obo/DOID_0111347,"epidermolysis bullosa dystrophica, Bart type",http://purl.obolibrary.org/obo/DOID_0111347,"epidermólisis bullosa distrófica, tipo Bart",TRUE
http://purl.obolibrary.org/obo/DOID_0111359,Congenital pigmented nevus,http://purl.obolibrary.org/obo/DOID_0111359,Nevus pigmentado congénito,TRUE
http://purl.obolibrary.org/obo/DOID_0111359,GMN,http://purl.obolibrary.org/obo/DOID_0111359,GMN,TRUE
http://purl.obolibrary.org/obo/DOID_0111359,Giant congenital melanocytic nevus,http://purl.obolibrary.org/obo/DOID_0111359,Nevus melanocítico congénito gigante,TRUE
http://purl.obolibrary.org/obo/DOID_0111359,Giant pigmented hairy nevus,http://purl.obolibrary.org/obo/DOID_0111359,Nevus velloso pigmentado gigante,TRUE
http://purl.obolibrary.org/obo/DOID_0111359,LCMN,http://purl.obolibrary.org/obo/DOID_0111359,LCMN,TRUE
http://purl.obolibrary.org/obo/DOID_0111396,CDA I,http://purl.obolibrary.org/obo/DOID_0111396,CDA I,TRUE
http://purl.obolibrary.org/obo/DOID_0111396,CDA type 1,http://purl.obolibrary.org/obo/DOID_0111396,CDA tipo 1,TRUE
http://purl.obolibrary.org/obo/DOID_0111396,CDA type I,http://purl.obolibrary.org/obo/DOID_0111396,CDA tipo I,TRUE
http://purl.obolibrary.org/obo/DOID_0111396,Congenital dyserythropoietic anaemia type 1,http://purl.obolibrary.org/obo/DOID_0111396,Anemia diseritropoyética congénita tipo 1,TRUE
http://purl.obolibrary.org/obo/DOID_0111396,Congenital dyserythropoietic anemia type 1,http://purl.obolibrary.org/obo/DOID_0111396,Anemia diseritropoyética congénita tipo 1,TRUE
http://purl.obolibrary.org/obo/DOID_0111396,congenital dyserythropoietic anaemia type I,http://purl.obolibrary.org/obo/DOID_0111396,anemia diseritropoyética congénita tipo I,TRUE
http://purl.obolibrary.org/obo/DOID_1338,congenital dyshaematopoietic anaemia,http://purl.obolibrary.org/obo/DOID_1338,anemia dishematopoyética congénita,TRUE
http://purl.obolibrary.org/obo/DOID_0111397,"CDA, type Ib",http://purl.obolibrary.org/obo/DOID_0111397,"CDA, tipo Ib",TRUE
http://purl.obolibrary.org/obo/DOID_0111397,CDAN1B,http://purl.obolibrary.org/obo/DOID_0111397,CDAN1B,TRUE
http://purl.obolibrary.org/obo/DOID_0111398,CDA Ia,http://purl.obolibrary.org/obo/DOID_0111398,CDA Ia,TRUE
http://purl.obolibrary.org/obo/DOID_0111398,CDAN1A,http://purl.obolibrary.org/obo/DOID_0111398,CDAN1A,TRUE
http://purl.obolibrary.org/obo/DOID_0111399,CDA III,http://purl.obolibrary.org/obo/DOID_0111399,CDA III,TRUE
http://purl.obolibrary.org/obo/DOID_0111399,CDA type 3,http://purl.obolibrary.org/obo/DOID_0111399,CDA tipo 3,TRUE
http://purl.obolibrary.org/obo/DOID_0111399,CDA type III,http://purl.obolibrary.org/obo/DOID_0111399,CDA tipo III,TRUE
http://purl.obolibrary.org/obo/DOID_0111399,CDAN3,http://purl.obolibrary.org/obo/DOID_0111399,CDAN3,TRUE
http://purl.obolibrary.org/obo/DOID_0111399,Congenital dyserythropoietic anaemia type 3,http://purl.obolibrary.org/obo/DOID_0111399,Anemia diseritropoyética congénita tipo 3,TRUE
http://purl.obolibrary.org/obo/DOID_0111399,Congenital dyserythropoietic anemia type 3,http://purl.obolibrary.org/obo/DOID_0111399,Anemia diseritropoyética congénita tipo 3,TRUE
http://purl.obolibrary.org/obo/DOID_0111399,anaemia with multinucleated erythroblasts,http://purl.obolibrary.org/obo/DOID_0111399,anemia con eritroblastos multinucleados,TRUE
http://purl.obolibrary.org/obo/DOID_0111399,anemia with multinucleated erythroblasts,http://purl.obolibrary.org/obo/DOID_0111399,anemia con eritroblastos multinucleados,TRUE
http://purl.obolibrary.org/obo/DOID_0111399,congenital dyserythropoietic anaemia type III,http://purl.obolibrary.org/obo/DOID_0111399,anemia diseritropoyética congénita tipo III,TRUE
http://purl.obolibrary.org/obo/DOID_0111399,hereditary benign erythroreticulosis,http://purl.obolibrary.org/obo/DOID_0111399,eritroreticulosis benigna hereditaria,TRUE
http://purl.obolibrary.org/obo/DOID_0111400,CDA IV,http://purl.obolibrary.org/obo/DOID_0111400,CDA IV,TRUE
http://purl.obolibrary.org/obo/DOID_0111400,CDA due to KLF1 mutation,http://purl.obolibrary.org/obo/DOID_0111400,CDA por mutación de KLF1,TRUE
http://purl.obolibrary.org/obo/DOID_0111400,CDA type 4,http://purl.obolibrary.org/obo/DOID_0111400,CDA tipo 4,TRUE
http://purl.obolibrary.org/obo/DOID_0111400,CDA type IV,http://purl.obolibrary.org/obo/DOID_0111400,CDA tipo IV,TRUE
http://purl.obolibrary.org/obo/DOID_0111400,CDAN4,http://purl.obolibrary.org/obo/DOID_0111400,CDAN4,TRUE
http://purl.obolibrary.org/obo/DOID_0111400,Congenital dyserythropoietic anaemia due to KLF1 mutation,http://purl.obolibrary.org/obo/DOID_0111400,Anemia diseritropoyética congénita por mutación de KLF1,TRUE
http://purl.obolibrary.org/obo/DOID_0111400,Congenital dyserythropoietic anaemia type 4,http://purl.obolibrary.org/obo/DOID_0111400,Anemia diseritropoyética congénita tipo 4,TRUE
http://purl.obolibrary.org/obo/DOID_0111400,Congenital dyserythropoietic anemia due to KLF1 mutation,http://purl.obolibrary.org/obo/DOID_0111400,Anemia diseritropoyética congénita por mutación de KLF1,TRUE
http://purl.obolibrary.org/obo/DOID_0111400,Congenital dyserythropoietic anemia type 4,http://purl.obolibrary.org/obo/DOID_0111400,Anemia diseritropoyética congénita tipo 4,TRUE
http://purl.obolibrary.org/obo/DOID_0111400,congenital dyserythropoietic anaemia type IV,http://purl.obolibrary.org/obo/DOID_0111400,anemia diseritropoyética congénita tipo IV,TRUE
http://purl.obolibrary.org/obo/DOID_0111401,CDA II,http://purl.obolibrary.org/obo/DOID_0111401,CDA II,TRUE
http://purl.obolibrary.org/obo/DOID_0111401,CDA type 2,http://purl.obolibrary.org/obo/DOID_0111401,CDA tipo 2,TRUE
http://purl.obolibrary.org/obo/DOID_0111401,CDA type II,http://purl.obolibrary.org/obo/DOID_0111401,CDA tipo II,TRUE
http://purl.obolibrary.org/obo/DOID_0111401,CDAN2,http://purl.obolibrary.org/obo/DOID_0111401,CDAN2,TRUE
http://purl.obolibrary.org/obo/DOID_0111401,Congenital dyserythropoietic anaemia type 2,http://purl.obolibrary.org/obo/DOID_0111401,Anemia diseritropoyética congénita tipo 2,TRUE
http://purl.obolibrary.org/obo/DOID_0111401,Congenital dyserythropoietic anemia type 2,http://purl.obolibrary.org/obo/DOID_0111401,Anemia diseritropoyética congénita tipo 2,TRUE
http://purl.obolibrary.org/obo/DOID_0111401,Hereditary erythroblastic multinuclearity with a positive acidified-serum test (hempas),http://purl.obolibrary.org/obo/DOID_0111401,Multinuclearidad eritroblástica hereditaria con prueba del suero acidificado positiva (hempas),TRUE
http://purl.obolibrary.org/obo/DOID_0111401,SEC23B-CDG,http://purl.obolibrary.org/obo/DOID_0111401,SEC23B-CDG,TRUE
http://purl.obolibrary.org/obo/DOID_0111401,congenital dyserythropoietic anaemia type II,http://purl.obolibrary.org/obo/DOID_0111401,anemia diseritropoyética congénita tipo II,TRUE
http://purl.obolibrary.org/obo/DOID_0111568,CVT,http://purl.obolibrary.org/obo/DOID_0111568,CVT,TRUE
http://purl.obolibrary.org/obo/DOID_0111568,congenital convex foot,http://purl.obolibrary.org/obo/DOID_0111568,pie convexo congénito,TRUE
http://purl.obolibrary.org/obo/DOID_0111568,congenital convex pes valgus,http://purl.obolibrary.org/obo/DOID_0111568,pie valgo congénito convexo,TRUE
http://purl.obolibrary.org/obo/DOID_0111568,congenital rocker-bottom foot,http://purl.obolibrary.org/obo/DOID_0111568,pie de balancín congénito,TRUE
http://purl.obolibrary.org/obo/DOID_0111568,rocker-bottom foot deformity,http://purl.obolibrary.org/obo/DOID_0111568,deformidad del pie en balancín,TRUE
http://purl.obolibrary.org/obo/DOID_0111591,CHDTHP,http://purl.obolibrary.org/obo/DOID_0111591,CHDTHP,TRUE
http://purl.obolibrary.org/obo/DOID_0111591,Ostravik-Lindemann-Solberg syndrome,http://purl.obolibrary.org/obo/DOID_0111591,síndrome de Ostravik-Lindemann-Solberg,TRUE
http://purl.obolibrary.org/obo/DOID_0111591,heart defect-tongue hamartoma-polysyndactyly syndrome,http://purl.obolibrary.org/obo/DOID_0111591,defecto cardíaco-hamartoma lingual-síndrome de polisindactilia,TRUE
http://purl.obolibrary.org/obo/DOID_0111595,Beals syndrome,http://purl.obolibrary.org/obo/DOID_0111595,síndrome de Beals,TRUE
http://purl.obolibrary.org/obo/DOID_0111595,Beals-Hecht syndrome,http://purl.obolibrary.org/obo/DOID_0111595,síndrome de Beals-Hecht,TRUE
http://purl.obolibrary.org/obo/DOID_0111595,CCA,http://purl.obolibrary.org/obo/DOID_0111595,CCA,TRUE
http://purl.obolibrary.org/obo/DOID_0111595,"arachnodactyly, contractural Beals type",http://purl.obolibrary.org/obo/DOID_0111595,"aracnodactilia, contractural tipo Beals",TRUE
http://purl.obolibrary.org/obo/DOID_0111595,"contractures, multiple with arachnodactyly",http://purl.obolibrary.org/obo/DOID_0111595,"contracturas, múltiples con aracnodactilia",TRUE
http://purl.obolibrary.org/obo/DOID_0111595,distal arthrogryposis type 9,http://purl.obolibrary.org/obo/DOID_0111595,artrogriposis distal tipo 9,TRUE
http://purl.obolibrary.org/obo/DOID_0111595,ear anomalies-contractures-dysplasia of bone with kyphoscoliosis,http://purl.obolibrary.org/obo/DOID_0111595,anomalías auriculares-contracturas-displasia ósea con cifoescoliosis,TRUE
http://purl.obolibrary.org/obo/DOID_0111633,CSID,http://purl.obolibrary.org/obo/DOID_0111633,CSID,TRUE
http://purl.obolibrary.org/obo/DOID_0111633,SI deficiency,http://purl.obolibrary.org/obo/DOID_0111633,deficiencia de SI,TRUE
http://purl.obolibrary.org/obo/DOID_0111633,congenital sucrase-isomaltose malabsorption,http://purl.obolibrary.org/obo/DOID_0111633,malabsorción congénita de sacarasa-isomaltosa,TRUE
http://purl.obolibrary.org/obo/DOID_0111633,congenital sucrose intolerance,http://purl.obolibrary.org/obo/DOID_0111633,intolerancia congénita a la sacarosa,TRUE
http://purl.obolibrary.org/obo/DOID_0111633,disaccharide intolerance,http://purl.obolibrary.org/obo/DOID_0111633,intolerancia a los disacáridos,TRUE
http://purl.obolibrary.org/obo/DOID_0111646,CLD,http://purl.obolibrary.org/obo/DOID_0111646,CLD,TRUE
http://purl.obolibrary.org/obo/DOID_0111646,congenital alactasia,http://purl.obolibrary.org/obo/DOID_0111646,alactasia congénita,TRUE
http://purl.obolibrary.org/obo/DOID_0111646,congenital alactasia syndrome,http://purl.obolibrary.org/obo/DOID_0111646,síndrome de alactasia congénita,TRUE
http://purl.obolibrary.org/obo/DOID_0111646,congenital lactose intolerance,http://purl.obolibrary.org/obo/DOID_0111646,intolerancia congénita a la lactosa,TRUE
http://purl.obolibrary.org/obo/DOID_0111646,congenital lactose malabsorption,http://purl.obolibrary.org/obo/DOID_0111646,malabsorción congénita de lactosa,TRUE
http://purl.obolibrary.org/obo/DOID_0111646,disaccharide intolerance II,http://purl.obolibrary.org/obo/DOID_0111646,intolerancia a los disacáridos II,TRUE
http://purl.obolibrary.org/obo/DOID_0111706,Tessier number 4 facial cleft,http://purl.obolibrary.org/obo/DOID_0111706,Tessier número 4 hendidura facial,TRUE
http://purl.obolibrary.org/obo/DOID_0111716,cryptophthalmos,http://purl.obolibrary.org/obo/DOID_0111716,criptoftalmos,TRUE
http://purl.obolibrary.org/obo/DOID_0111717,CRYPTOP,http://purl.obolibrary.org/obo/DOID_0111717,CRYPTOP,TRUE
http://purl.obolibrary.org/obo/DOID_0111717,unilateral or bilateral isolated cryptophthalmos,http://purl.obolibrary.org/obo/DOID_0111717,criptoftalmos aislado unilateral o bilateral,TRUE
http://purl.obolibrary.org/obo/DOID_0111718,incomplete cryptophthalmos,http://purl.obolibrary.org/obo/DOID_0111718,criptoftalmos incompleto,TRUE
http://purl.obolibrary.org/obo/DOID_0111733,HDCA,http://purl.obolibrary.org/obo/DOID_0111733,HDCA,TRUE
http://purl.obolibrary.org/obo/DOID_0111733,PACHD,http://purl.obolibrary.org/obo/DOID_0111733,PACHD,TRUE
http://purl.obolibrary.org/obo/DOID_0111733,Yorifuji-Okuno syndrome,http://purl.obolibrary.org/obo/DOID_0111733,Síndrome de Yorifuji-Okuno,TRUE
http://purl.obolibrary.org/obo/DOID_0111733,congenital heart defects and other congenital anomalies,http://purl.obolibrary.org/obo/DOID_0111733,defectos congénitos del corazón y otras anomalías congénitas,TRUE
http://purl.obolibrary.org/obo/DOID_0111733,congenital pancreatic hypoplasia with diabetes mellitus and congenital heart disease,http://purl.obolibrary.org/obo/DOID_0111733,hipoplasia pancreática congénita con diabetes mellitus y cardiopatía congénita,TRUE
http://purl.obolibrary.org/obo/DOID_0111733,pancreatic agenesis and congenital heart defects,http://purl.obolibrary.org/obo/DOID_0111733,agenesia pancreática y defectos cardíacos congénitos,TRUE
